,time,open,high,low,close,%Change
409,"26-Jan-2022, 07:00:00",1849.21,1849.45,1847.1,1848.15,-0.0573
410,"26-Jan-2022, 08:00:00",1848.31,1848.48,1845.31,1847.66,-0.0352
411,"26-Jan-2022, 09:00:00",1847.58,1848.8,1845.88,1847.34,-0.013
412,"26-Jan-2022, 10:00:00",1847.34,1848.07,1845.31,1846.85,-0.0265
413,"26-Jan-2022, 11:00:00",1846.85,1847.5,1845.31,1847.26,0.0222
414,"26-Jan-2022, 12:00:00",1847.1,1848.15,1845.55,1847.34,0.013
415,"26-Jan-2022, 13:00:00",1847.42,1848.56,1845.15,1846.2,-0.066
416,"26-Jan-2022, 14:00:00",1846.28,1847.1,1842.47,1843.77,-0.1359
417,"26-Jan-2022, 15:00:00",1843.68,1846.12,1842.63,1845.39,0.0927
418,"26-Jan-2022, 16:00:00",1844.9,1847.58,1843.2,1846.77,0.1014
419,"26-Jan-2022, 17:00:00",1846.61,1847.5,1844.09,1846.77,0.0087
420,"26-Jan-2022, 18:00:00",1846.61,1847.26,1841.57,1842.87,-0.2025
421,"26-Jan-2022, 19:00:00",1842.87,1847.1,1841.33,1846.53,0.1986
422,"26-Jan-2022, 20:00:00",1846.69,1847.91,1841.82,1843.77,-0.1581
423,"26-Jan-2022, 21:00:00",1843.93,1844.09,1830.36,1835.89,-0.436
424,"26-Jan-2022, 22:00:00",1835.97,1838.57,1831.01,1833.94,-0.1106
425,"26-Jan-2022, 23:00:00",1834.1,1834.42,1830.36,1831.42,-0.1461
426,"27-Jan-2022, 00:00:00",1831.66,1832.72,1827.76,1830.04,-0.0884
427,"27-Jan-2022, 01:00:00",1830.12,1831.82,1828.09,1828.98,-0.0623
428,"27-Jan-2022, 02:00:00",1828.9,1833.29,1815.25,1819.31,-0.5244
429,"27-Jan-2022, 03:00:00",1819.4,1820.7,1814.68,1817.53,-0.1028
430,"27-Jan-2022, 04:00:00",1817.53,1819.88,1815.5,1819.64,0.1161
431,"27-Jan-2022, 05:00:00",1818.75,1819.48,1818.75,1818.99,0.0132
432,"27-Jan-2022, 06:00:00",1818.99,1822.16,1818.34,1822.0,0.1655
433,"27-Jan-2022, 07:00:00",1821.91,1822.0,1817.69,1820.61,-0.0714
434,"27-Jan-2022, 08:00:00",1820.61,1821.02,1814.36,1815.74,-0.2675
435,"27-Jan-2022, 09:00:00",1815.66,1818.1,1812.0,1816.15,0.027
436,"27-Jan-2022, 10:00:00",1816.47,1817.37,1814.03,1815.98,-0.027
437,"27-Jan-2022, 11:00:00",1816.07,1816.63,1813.79,1815.82,-0.0138
438,"27-Jan-2022, 12:00:00",1815.74,1816.55,1811.6,1812.73,-0.1658
439,"27-Jan-2022, 13:00:00",1812.82,1813.55,1809.0,1810.7,-0.1169
440,"27-Jan-2022, 14:00:00",1810.7,1816.07,1809.4,1810.95,0.0138
441,"27-Jan-2022, 15:00:00",1810.87,1814.85,1808.67,1814.52,0.2016
442,"27-Jan-2022, 16:00:00",1814.36,1816.8,1812.73,1816.07,0.0942
443,"27-Jan-2022, 17:00:00",1815.98,1816.96,1810.22,1811.68,-0.2368
444,"27-Jan-2022, 18:00:00",1811.68,1811.92,1806.97,1811.27,-0.0226
445,"27-Jan-2022, 19:00:00",1811.35,1813.79,1805.59,1807.13,-0.233
446,"27-Jan-2022, 20:00:00",1807.13,1809.57,1797.38,1799.82,-0.4045
447,"27-Jan-2022, 21:00:00",1799.98,1810.62,1797.38,1805.67,0.3161
448,"27-Jan-2022, 22:00:00",1805.67,1807.78,1794.7,1796.49,-0.5084
449,"27-Jan-2022, 23:00:00",1796.57,1798.76,1790.88,1793.32,-0.1809
450,"28-Jan-2022, 00:00:00",1793.48,1795.92,1790.8,1792.59,-0.0496
451,"28-Jan-2022, 01:00:00",1792.51,1795.92,1790.96,1794.46,0.1088
452,"28-Jan-2022, 02:00:00",1794.46,1796.49,1792.26,1793.0,-0.0814
453,"28-Jan-2022, 03:00:00",1793.0,1796.0,1791.45,1795.11,0.1177
454,"28-Jan-2022, 04:00:00",1794.95,1797.71,1793.81,1797.3,0.1309
455,"28-Jan-2022, 05:00:00",1797.3,1797.54,1796.49,1796.49,-0.0451
456,"28-Jan-2022, 06:00:00",1796.41,1799.01,1795.76,1797.14,0.0406
457,"28-Jan-2022, 07:00:00",1797.54,1797.54,1794.21,1797.22,-0.0178
458,"28-Jan-2022, 08:00:00",1796.98,1799.49,1795.27,1798.84,0.1035
459,"28-Jan-2022, 09:00:00",1798.84,1798.93,1798.68,1798.76,-0.0044
460,"28-Jan-2022, 10:00:00",1798.68,1799.58,1797.54,1799.33,0.0361
461,"28-Jan-2022, 11:00:00",1799.17,1799.58,1797.06,1797.46,-0.095
462,"28-Jan-2022, 12:00:00",1798.68,1799.09,1796.33,1797.54,-0.0634
463,"28-Jan-2022, 13:00:00",1797.71,1798.93,1795.92,1797.38,-0.0184
464,"28-Jan-2022, 14:00:00",1797.3,1798.03,1794.86,1796.08,-0.0679
465,"28-Jan-2022, 15:00:00",1796.16,1796.16,1791.05,1792.43,-0.2077
466,"28-Jan-2022, 16:00:00",1792.33,1792.99,1789.24,1791.3,-0.0575
467,"28-Jan-2022, 17:00:00",1791.37,1791.74,1785.19,1787.1,-0.2384
468,"28-Jan-2022, 18:00:00",1787.03,1787.55,1779.31,1785.56,-0.0823
469,"28-Jan-2022, 19:00:00",1785.41,1790.64,1783.94,1785.93,0.0291
470,"28-Jan-2022, 20:00:00",1785.71,1792.62,1783.35,1786.37,0.037
471,"28-Jan-2022, 21:00:00",1786.3,1789.61,1780.04,1786.59,0.0162
472,"28-Jan-2022, 22:00:00",1786.44,1792.99,1781.0,1782.69,-0.2099
473,"28-Jan-2022, 23:00:00",1782.62,1786.44,1781.0,1785.19,0.1442
474,"29-Jan-2022, 00:00:00",1785.27,1785.78,1780.71,1783.94,-0.0745
475,"29-Jan-2022, 01:00:00",1783.87,1788.35,1783.06,1786.66,0.1564
476,"29-Jan-2022, 02:00:00",1786.44,1787.18,1783.13,1786.96,0.0291
477,"29-Jan-2022, 03:00:00",1786.88,1789.53,1785.71,1788.8,0.1074
478,"29-Jan-2022, 04:00:00",1788.8,1792.18,1787.4,1791.15,0.1314
479,"31-Jan-2022, 05:00:00",1791.22,1791.52,1791.22,1791.52,0.0167
480,"31-Jan-2022, 06:00:00",1791.15,1791.96,1787.55,1789.38,-0.0988
481,"31-Jan-2022, 07:00:00",1789.46,1789.97,1786.0,1787.03,-0.1358
482,"31-Jan-2022, 08:00:00",1787.18,1790.34,1785.34,1790.27,0.1729
483,"31-Jan-2022, 09:00:00",1790.19,1790.27,1786.59,1788.5,-0.0944
484,"31-Jan-2022, 10:00:00",1788.58,1788.72,1785.49,1786.88,-0.095
485,"31-Jan-2022, 11:00:00",1786.96,1787.47,1784.46,1787.25,0.0162
486,"31-Jan-2022, 12:00:00",1787.03,1789.38,1785.41,1789.24,0.1237
487,"31-Jan-2022, 13:00:00",1789.16,1789.31,1787.03,1788.35,-0.0453
488,"31-Jan-2022, 14:00:00",1788.28,1789.24,1784.9,1788.94,0.0369
489,"31-Jan-2022, 15:00:00",1788.72,1792.47,1786.44,1790.49,0.099
490,"31-Jan-2022, 16:00:00",1790.49,1792.47,1788.13,1789.38,-0.062
