,time,open,high,low,close
358,"22-Jan-2022, 04:00:00",1831.66,1835.07,1829.63,1834.34
359,"24-Jan-2022, 05:00:00",1834.26,1834.42,1834.26,1834.42
360,"24-Jan-2022, 06:00:00",1834.42,1837.02,1831.17,1834.59
361,"24-Jan-2022, 07:00:00",1834.59,1834.91,1831.74,1832.96
362,"24-Jan-2022, 08:00:00",1832.96,1836.29,1831.26,1836.13
363,"24-Jan-2022, 09:00:00",1836.05,1837.35,1834.1,1836.45
364,"24-Jan-2022, 10:00:00",1836.54,1837.35,1834.34,1836.37
365,"24-Jan-2022, 11:00:00",1836.21,1837.92,1835.07,1837.75
366,"24-Jan-2022, 12:00:00",1837.59,1839.54,1835.56,1838.65
367,"24-Jan-2022, 13:00:00",1838.65,1839.3,1835.64,1837.35
368,"24-Jan-2022, 14:00:00",1837.43,1839.38,1835.24,1837.84
369,"24-Jan-2022, 15:00:00",1837.84,1841.65,1836.86,1840.35
370,"24-Jan-2022, 16:00:00",1840.27,1844.25,1839.54,1841.08
371,"24-Jan-2022, 17:00:00",1841.08,1842.06,1836.45,1839.7
372,"24-Jan-2022, 18:00:00",1839.79,1840.35,1835.97,1838.08
373,"24-Jan-2022, 19:00:00",1837.92,1840.84,1835.32,1838.16
374,"24-Jan-2022, 20:00:00",1838.4,1842.87,1833.37,1835.15
375,"24-Jan-2022, 21:00:00",1835.24,1841.08,1831.91,1833.94
376,"24-Jan-2022, 22:00:00",1833.94,1835.97,1828.41,1834.34
377,"24-Jan-2022, 23:00:00",1834.18,1835.32,1831.26,1834.91
378,"25-Jan-2022, 00:00:00",1834.75,1838.57,1832.39,1838.4
379,"25-Jan-2022, 01:00:00",1838.16,1842.95,1836.78,1841.08
380,"25-Jan-2022, 02:00:00",1840.68,1842.47,1837.35,1838.49
381,"25-Jan-2022, 03:00:00",1838.32,1842.3,1836.54,1841.25
382,"25-Jan-2022, 04:00:00",1841.17,1844.01,1840.35,1842.47
383,"25-Jan-2022, 05:00:00",1842.14,1842.87,1841.82,1842.38
384,"25-Jan-2022, 06:00:00",1842.3,1843.52,1840.84,1843.44
385,"25-Jan-2022, 07:00:00",1843.28,1843.52,1840.84,1842.06
386,"25-Jan-2022, 08:00:00",1842.06,1843.12,1838.89,1839.87
387,"25-Jan-2022, 09:00:00",1839.87,1841.08,1838.16,1840.03
388,"25-Jan-2022, 10:00:00",1840.03,1842.14,1838.81,1842.14
389,"25-Jan-2022, 11:00:00",1841.98,1842.95,1840.6,1841.82
390,"25-Jan-2022, 12:00:00",1841.82,1842.87,1840.03,1841.41
391,"25-Jan-2022, 13:00:00",1841.57,1842.63,1839.54,1841.25
392,"25-Jan-2022, 14:00:00",1841.25,1843.2,1839.14,1840.6
393,"25-Jan-2022, 15:00:00",1840.35,1843.12,1837.51,1838.57
394,"25-Jan-2022, 16:00:00",1838.49,1839.22,1835.72,1837.75
395,"25-Jan-2022, 17:00:00",1837.92,1838.89,1833.86,1837.51
396,"25-Jan-2022, 18:00:00",1837.67,1839.54,1836.05,1837.43
397,"25-Jan-2022, 19:00:00",1837.43,1840.35,1836.45,1839.79
398,"25-Jan-2022, 20:00:00",1839.62,1843.03,1836.86,1842.38
399,"25-Jan-2022, 21:00:00",1842.38,1852.7,1838.0,1850.02
400,"25-Jan-2022, 22:00:00",1850.02,1851.16,1839.79,1846.61
401,"25-Jan-2022, 23:00:00",1846.69,1849.61,1844.09,1849.29
402,"26-Jan-2022, 00:00:00",1849.21,1850.26,1846.45,1849.53
403,"26-Jan-2022, 01:00:00",1849.53,1852.46,1848.88,1852.05
404,"26-Jan-2022, 02:00:00",1851.89,1853.68,1850.26,1851.56
405,"26-Jan-2022, 03:00:00",1851.56,1851.81,1845.88,1847.1
406,"26-Jan-2022, 04:00:00",1847.18,1848.07,1845.96,1847.91
407,"26-Jan-2022, 05:00:00",1847.75,1847.83,1847.58,1847.66
408,"26-Jan-2022, 06:00:00",1847.42,1849.94,1846.45,1849.29
409,"26-Jan-2022, 07:00:00",1849.21,1849.45,1847.1,1848.15
410,"26-Jan-2022, 08:00:00",1848.31,1848.48,1845.31,1847.66
411,"26-Jan-2022, 09:00:00",1847.58,1848.8,1845.88,1847.34
412,"26-Jan-2022, 10:00:00",1847.34,1848.07,1845.31,1846.85
413,"26-Jan-2022, 11:00:00",1846.85,1847.5,1845.31,1847.26
414,"26-Jan-2022, 12:00:00",1847.1,1848.15,1845.55,1847.34
415,"26-Jan-2022, 13:00:00",1847.42,1848.56,1845.15,1846.2
416,"26-Jan-2022, 14:00:00",1846.28,1847.1,1842.47,1843.77
417,"26-Jan-2022, 15:00:00",1843.68,1846.12,1842.63,1845.39
418,"26-Jan-2022, 16:00:00",1844.9,1847.58,1843.2,1846.77
419,"26-Jan-2022, 17:00:00",1846.61,1847.5,1844.09,1846.77
420,"26-Jan-2022, 18:00:00",1846.61,1847.26,1841.57,1842.87
421,"26-Jan-2022, 19:00:00",1842.87,1847.1,1841.33,1846.53
422,"26-Jan-2022, 20:00:00",1846.69,1847.91,1841.82,1843.77
423,"26-Jan-2022, 21:00:00",1843.93,1844.09,1830.36,1835.89
424,"26-Jan-2022, 22:00:00",1835.97,1838.57,1831.01,1833.94
425,"26-Jan-2022, 23:00:00",1834.1,1834.42,1830.36,1831.42
426,"27-Jan-2022, 00:00:00",1831.66,1832.72,1827.76,1830.04
427,"27-Jan-2022, 01:00:00",1830.12,1831.82,1828.09,1828.98
428,"27-Jan-2022, 02:00:00",1828.9,1833.29,1815.25,1819.31
429,"27-Jan-2022, 03:00:00",1819.4,1820.7,1814.68,1817.53
430,"27-Jan-2022, 04:00:00",1817.53,1819.88,1815.5,1819.64
431,"27-Jan-2022, 05:00:00",1818.75,1819.48,1818.75,1818.99
432,"27-Jan-2022, 06:00:00",1818.99,1822.16,1818.34,1822.0
433,"27-Jan-2022, 07:00:00",1821.91,1822.0,1817.69,1820.61
434,"27-Jan-2022, 08:00:00",1820.61,1821.02,1814.36,1815.74
435,"27-Jan-2022, 09:00:00",1815.66,1818.1,1812.0,1816.15
436,"27-Jan-2022, 10:00:00",1816.47,1817.37,1814.03,1815.98
437,"27-Jan-2022, 11:00:00",1816.07,1816.63,1813.79,1815.82
438,"27-Jan-2022, 12:00:00",1815.74,1816.55,1811.6,1812.73
439,"27-Jan-2022, 13:00:00",1812.82,1813.55,1809.0,1810.7
440,"27-Jan-2022, 14:00:00",1810.7,1816.07,1809.4,1810.95
441,"27-Jan-2022, 15:00:00",1810.87,1814.85,1808.67,1814.52
442,"27-Jan-2022, 16:00:00",1814.36,1816.8,1812.73,1816.07
443,"27-Jan-2022, 17:00:00",1815.98,1816.96,1810.22,1811.68
444,"27-Jan-2022, 18:00:00",1811.68,1811.92,1806.97,1811.27
445,"27-Jan-2022, 19:00:00",1811.35,1813.79,1805.59,1807.13
446,"27-Jan-2022, 20:00:00",1807.13,1809.57,1797.38,1799.82
447,"27-Jan-2022, 21:00:00",1799.98,1810.62,1797.38,1805.67
448,"27-Jan-2022, 22:00:00",1805.67,1807.78,1794.7,1796.49
449,"27-Jan-2022, 23:00:00",1796.57,1798.76,1790.88,1793.32
450,"28-Jan-2022, 00:00:00",1793.48,1795.92,1790.8,1792.59
451,"28-Jan-2022, 01:00:00",1792.51,1795.92,1790.96,1794.46
452,"28-Jan-2022, 02:00:00",1794.46,1796.49,1792.26,1793.0
453,"28-Jan-2022, 03:00:00",1793.0,1796.0,1791.45,1795.11
454,"28-Jan-2022, 04:00:00",1794.95,1797.71,1793.81,1797.3
455,"28-Jan-2022, 05:00:00",1797.3,1797.54,1796.49,1796.49
456,"28-Jan-2022, 06:00:00",1796.41,1799.01,1795.76,1797.14
457,"28-Jan-2022, 07:00:00",1797.54,1797.54,1794.21,1797.22
458,"28-Jan-2022, 08:00:00",1796.98,1799.49,1795.27,1798.84
459,"28-Jan-2022, 09:00:00",1798.84,1798.93,1798.68,1798.76
460,"28-Jan-2022, 10:00:00",1798.68,1799.58,1797.54,1799.33
461,"28-Jan-2022, 11:00:00",1799.17,1799.58,1797.06,1797.46
462,"28-Jan-2022, 12:00:00",1798.68,1799.09,1796.33,1797.54
463,"28-Jan-2022, 13:00:00",1797.71,1798.93,1795.92,1797.38
464,"28-Jan-2022, 14:00:00",1797.3,1798.03,1794.86,1796.08
465,"28-Jan-2022, 15:00:00",1796.16,1796.16,1791.05,1792.43
466,"28-Jan-2022, 16:00:00",1792.33,1792.99,1789.24,1791.3
467,"28-Jan-2022, 17:00:00",1791.37,1791.74,1785.19,1787.1
468,"28-Jan-2022, 18:00:00",1787.03,1787.55,1779.31,1785.56
469,"28-Jan-2022, 19:00:00",1785.41,1790.64,1783.94,1785.93
470,"28-Jan-2022, 20:00:00",1785.71,1792.62,1783.35,1786.37
471,"28-Jan-2022, 21:00:00",1786.3,1789.61,1780.04,1786.59
472,"28-Jan-2022, 22:00:00",1786.44,1792.99,1781.0,1782.69
473,"28-Jan-2022, 23:00:00",1782.62,1786.44,1781.0,1785.19
474,"29-Jan-2022, 00:00:00",1785.27,1785.78,1780.71,1783.94
475,"29-Jan-2022, 01:00:00",1783.87,1788.35,1783.06,1786.66
476,"29-Jan-2022, 02:00:00",1786.44,1787.18,1783.13,1786.96
477,"29-Jan-2022, 03:00:00",1786.88,1789.53,1785.71,1788.8
478,"29-Jan-2022, 04:00:00",1788.8,1792.18,1787.4,1791.15
479,"31-Jan-2022, 05:00:00",1791.22,1791.52,1791.22,1791.52
480,"31-Jan-2022, 06:00:00",1791.15,1791.96,1787.55,1789.38
481,"31-Jan-2022, 07:00:00",1789.46,1789.97,1786.0,1787.03
482,"31-Jan-2022, 08:00:00",1787.18,1790.34,1785.34,1790.27
483,"31-Jan-2022, 09:00:00",1790.19,1790.27,1786.59,1788.5
484,"31-Jan-2022, 10:00:00",1788.58,1788.72,1785.49,1786.88
485,"31-Jan-2022, 11:00:00",1786.96,1787.47,1784.46,1787.25
486,"31-Jan-2022, 12:00:00",1787.03,1789.38,1785.41,1789.24
487,"31-Jan-2022, 13:00:00",1789.16,1789.31,1787.03,1788.35
488,"31-Jan-2022, 14:00:00",1788.28,1789.24,1784.9,1788.94
489,"31-Jan-2022, 15:00:00",1788.72,1792.47,1786.44,1790.49
490,"31-Jan-2022, 16:00:00",1790.49,1792.47,1788.13,1789.38
491,"31-Jan-2022, 17:00:00",1789.31,1792.11,1787.4,1791.89
492,"31-Jan-2022, 18:00:00",1791.66,1793.65,1788.65,1791.89
493,"31-Jan-2022, 19:00:00",1792.33,1792.47,1789.53,1791.74
494,"31-Jan-2022, 20:00:00",1791.89,1798.28,1788.65,1797.62
495,"31-Jan-2022, 21:00:00",1797.55,1799.68,1794.09,1795.64
496,"31-Jan-2022, 22:00:00",1795.56,1797.48,1792.4,1796.23
497,"31-Jan-2022, 23:00:00",1796.45,1798.21,1794.24,1797.11
498,"01-Feb-2022, 00:00:00",1797.03,1798.73,1794.02,1796.89
499,"01-Feb-2022, 01:00:00",1796.81,1798.06,1793.87,1797.92
500,"01-Feb-2022, 02:00:00",1797.7,1799.9,1796.59,1798.36
501,"01-Feb-2022, 03:00:00",1798.21,1799.76,1795.2,1799.46
502,"01-Feb-2022, 04:00:00",1799.54,1799.61,1795.71,1796.67
503,"01-Feb-2022, 05:00:00",1796.59,1797.33,1796.08,1797.18
504,"01-Feb-2022, 06:00:00",1797.33,1797.48,1797.26,1797.4
505,"01-Feb-2022, 07:00:00",1797.7,1797.84,1795.42,1796.67
506,"01-Feb-2022, 08:00:00",1796.67,1799.39,1795.71,1797.55
507,"01-Feb-2022, 09:00:00",1797.48,1798.06,1795.42,1797.77
508,"01-Feb-2022, 10:00:00",1797.77,1798.14,1794.53,1796.52
509,"01-Feb-2022, 11:00:00",1796.37,1799.54,1795.49,1799.46
510,"01-Feb-2022, 12:00:00",1799.24,1803.51,1798.28,1802.7
511,"01-Feb-2022, 13:00:00",1802.62,1803.29,1800.2,1801.45
512,"01-Feb-2022, 14:00:00",1801.3,1804.39,1800.86,1804.02
513,"01-Feb-2022, 15:00:00",1803.88,1804.9,1801.01,1804.54
514,"01-Feb-2022, 16:00:00",1804.54,1806.74,1803.36,1805.42
515,"01-Feb-2022, 17:00:00",1805.2,1807.55,1804.61,1806.52
516,"01-Feb-2022, 18:00:00",1806.45,1808.29,1804.9,1806.08
517,"01-Feb-2022, 19:00:00",1806.01,1808.29,1803.21,1804.39
518,"01-Feb-2022, 20:00:00",1804.32,1808.73,1801.37,1804.1
519,"01-Feb-2022, 21:00:00",1804.1,1806.01,1799.68,1802.04
520,"01-Feb-2022, 22:00:00",1802.18,1807.19,1797.4,1804.24
521,"01-Feb-2022, 23:00:00",1804.24,1807.92,1802.18,1803.65
522,"02-Feb-2022, 00:00:00",1803.65,1804.24,1800.27,1802.48
523,"02-Feb-2022, 01:00:00",1802.62,1802.99,1799.31,1800.86
524,"02-Feb-2022, 02:00:00",1800.79,1802.11,1798.28,1799.31
525,"02-Feb-2022, 03:00:00",1799.31,1801.52,1797.4,1800.93
526,"02-Feb-2022, 04:00:00",1801.08,1802.33,1799.61,1800.79
527,"02-Feb-2022, 05:00:00",1800.86,1800.93,1800.05,1800.05
528,"02-Feb-2022, 06:00:00",1799.68,1801.15,1799.09,1800.79
529,"02-Feb-2022, 07:00:00",1800.57,1801.37,1798.28,1801.23
530,"02-Feb-2022, 08:00:00",1801.15,1801.59,1799.17,1800.34
531,"02-Feb-2022, 09:00:00",1800.42,1800.64,1797.33,1798.58
532,"02-Feb-2022, 10:00:00",1798.58,1798.73,1796.23,1797.55
533,"02-Feb-2022, 11:00:00",1797.7,1798.65,1796.3,1797.48
534,"02-Feb-2022, 12:00:00",1797.48,1798.95,1796.08,1798.51
535,"02-Feb-2022, 13:00:00",1798.51,1798.95,1795.71,1797.62
536,"02-Feb-2022, 14:00:00",1797.62,1799.02,1793.58,1796.52
537,"02-Feb-2022, 15:00:00",1796.67,1800.12,1795.42,1798.36
538,"02-Feb-2022, 16:00:00",1798.58,1802.4,1797.18,1802.18
539,"02-Feb-2022, 17:00:00",1802.04,1803.65,1800.57,1802.55
540,"02-Feb-2022, 18:00:00",1802.48,1803.65,1800.86,1802.7
541,"02-Feb-2022, 19:00:00",1802.62,1804.98,1801.89,1804.24
542,"02-Feb-2022, 20:00:00",1804.24,1808.07,1800.12,1801.01
543,"02-Feb-2022, 21:00:00",1801.01,1805.57,1799.39,1803.21
544,"02-Feb-2022, 22:00:00",1803.21,1810.72,1801.67,1808.44
545,"02-Feb-2022, 23:00:00",1808.29,1809.98,1806.3,1808.8
546,"03-Feb-2022, 00:00:00",1808.8,1810.72,1807.41,1809.98
547,"03-Feb-2022, 01:00:00",1809.91,1810.64,1806.6,1809.02
548,"03-Feb-2022, 02:00:00",1809.1,1809.17,1806.08,1807.41
549,"03-Feb-2022, 03:00:00",1807.26,1808.29,1803.88,1807.55
550,"03-Feb-2022, 04:00:00",1807.48,1807.77,1805.35,1806.38
551,"03-Feb-2022, 05:00:00",1806.38,1806.74,1805.86,1806.08
552,"03-Feb-2022, 06:00:00",1806.08,1807.99,1805.86,1807.85
553,"03-Feb-2022, 07:00:00",1807.63,1807.85,1805.79,1807.33
554,"03-Feb-2022, 08:00:00",1807.41,1808.66,1804.98,1808.51
555,"03-Feb-2022, 09:00:00",1808.51,1808.95,1804.98,1806.45
556,"03-Feb-2022, 10:00:00",1806.3,1807.77,1804.9,1807.04
557,"03-Feb-2022, 11:00:00",1806.89,1807.19,1805.05,1806.08
558,"03-Feb-2022, 12:00:00",1806.38,1806.82,1804.32,1806.6
559,"03-Feb-2022, 13:00:00",1806.67,1806.82,1803.95,1805.13
560,"03-Feb-2022, 14:00:00",1805.13,1806.01,1801.96,1804.39
561,"03-Feb-2022, 15:00:00",1804.32,1805.2,1801.89,1805.2
562,"03-Feb-2022, 16:00:00",1805.05,1806.01,1801.89,1803.21
563,"03-Feb-2022, 17:00:00",1803.21,1804.17,1801.52,1802.7
564,"03-Feb-2022, 18:00:00",1802.99,1805.13,1801.08,1804.17
565,"03-Feb-2022, 19:00:00",1804.1,1804.76,1799.46,1801.96
566,"03-Feb-2022, 20:00:00",1801.82,1804.61,1799.61,1802.4
567,"03-Feb-2022, 21:00:00",1802.48,1805.13,1787.91,1791.3
568,"03-Feb-2022, 22:00:00",1791.37,1804.17,1789.68,1803.07
569,"03-Feb-2022, 23:00:00",1802.92,1807.63,1799.98,1806.74
570,"04-Feb-2022, 00:00:00",1806.67,1807.04,1802.26,1803.95
571,"04-Feb-2022, 01:00:00",1803.95,1805.42,1801.89,1805.2
572,"04-Feb-2022, 02:00:00",1805.27,1806.67,1803.36,1804.98
573,"04-Feb-2022, 03:00:00",1804.98,1806.38,1803.88,1805.13
574,"04-Feb-2022, 04:00:00",1805.13,1806.3,1803.36,1804.54
575,"04-Feb-2022, 05:00:00",1803.8,1804.61,1803.8,1804.39
576,"04-Feb-2022, 06:00:00",1803.88,1806.45,1803.88,1805.64
577,"04-Feb-2022, 07:00:00",1805.64,1806.16,1803.95,1805.86
578,"04-Feb-2022, 08:00:00",1805.71,1807.33,1804.9,1807.19
579,"04-Feb-2022, 09:00:00",1807.04,1807.55,1804.68,1806.01
580,"04-Feb-2022, 10:00:00",1806.01,1806.89,1804.76,1806.38
581,"04-Feb-2022, 11:00:00",1806.3,1807.99,1805.2,1806.01
582,"04-Feb-2022, 12:00:00",1806.38,1807.41,1805.05,1806.08
583,"04-Feb-2022, 13:00:00",1806.45,1807.19,1804.61,1807.04
584,"04-Feb-2022, 14:00:00",1806.82,1809.17,1805.2,1807.19
585,"04-Feb-2022, 15:00:00",1807.11,1810.05,1805.35,1808.58
586,"04-Feb-2022, 16:00:00",1808.36,1811.89,1807.41,1810.86
587,"04-Feb-2022, 17:00:00",1810.86,1814.39,1809.98,1813.29
588,"04-Feb-2022, 18:00:00",1813.29,1813.51,1808.88,1810.79
589,"04-Feb-2022, 19:00:00",1810.86,1811.01,1810.79,1810.94
590,"04-Feb-2022, 20:00:00",1811.01,1814.83,1794.53,1795.27
591,"04-Feb-2022, 21:00:00",1795.27,1807.19,1791.52,1804.24
592,"04-Feb-2022, 22:00:00",1804.17,1810.42,1802.26,1803.65
593,"04-Feb-2022, 23:00:00",1803.73,1807.92,1802.48,1806.45
594,"05-Feb-2022, 00:00:00",1806.74,1808.66,1804.68,1806.16
595,"05-Feb-2022, 01:00:00",1806.23,1807.99,1804.76,1807.55
596,"05-Feb-2022, 02:00:00",1807.63,1808.51,1804.76,1806.74
597,"05-Feb-2022, 03:00:00",1806.74,1808.21,1804.9,1808.07
598,"05-Feb-2022, 04:00:00",1807.99,1808.29,1805.86,1807.41
599,"07-Feb-2022, 05:00:00",1807.55,1807.63,1807.41,1807.48
600,"07-Feb-2022, 06:00:00",1806.74,1811.6,1805.86,1809.98
601,"07-Feb-2022, 07:00:00",1809.91,1813.44,1808.88,1813.07
602,"07-Feb-2022, 08:00:00",1813.0,1815.28,1807.48,1810.27
603,"07-Feb-2022, 09:00:00",1810.2,1811.08,1808.36,1809.1
604,"07-Feb-2022, 10:00:00",1809.47,1810.86,1808.14,1809.83
605,"07-Feb-2022, 11:00:00",1809.76,1810.94,1808.66,1810.35
606,"07-Feb-2022, 12:00:00",1810.35,1810.86,1808.58,1810.13
607,"07-Feb-2022, 13:00:00",1810.13,1811.23,1807.77,1809.47
608,"07-Feb-2022, 14:00:00",1809.47,1813.0,1808.8,1813.0
609,"07-Feb-2022, 15:00:00",1812.78,1814.17,1809.47,1812.92
610,"07-Feb-2022, 16:00:00",1812.85,1813.44,1810.05,1812.33
611,"07-Feb-2022, 17:00:00",1812.33,1812.48,1809.1,1810.2
612,"07-Feb-2022, 18:00:00",1810.2,1813.88,1809.47,1813.58
613,"07-Feb-2022, 19:00:00",1813.44,1814.25,1810.64,1812.78
614,"07-Feb-2022, 20:00:00",1813.0,1817.12,1810.64,1813.95
615,"07-Feb-2022, 21:00:00",1813.73,1816.09,1811.23,1813.95
616,"07-Feb-2022, 22:00:00",1813.81,1816.53,1810.86,1815.79
617,"07-Feb-2022, 23:00:00",1815.64,1818.37,1813.29,1816.97
618,"08-Feb-2022, 00:00:00",1817.12,1820.13,1815.86,1819.76
619,"08-Feb-2022, 01:00:00",1819.84,1821.16,1818.59,1821.09
620,"08-Feb-2022, 02:00:00",1820.94,1823.51,1819.54,1822.26
621,"08-Feb-2022, 03:00:00",1822.26,1822.63,1818.95,1821.38
622,"08-Feb-2022, 04:00:00",1821.31,1821.82,1819.17,1820.2
623,"08-Feb-2022, 05:00:00",1820.06,1820.35,1819.47,1820.2
624,"08-Feb-2022, 06:00:00",1819.98,1822.04,1818.95,1821.9
625,"08-Feb-2022, 07:00:00",1821.9,1821.97,1819.32,1820.43
626,"08-Feb-2022, 08:00:00",1820.57,1822.26,1818.95,1821.97
627,"08-Feb-2022, 09:00:00",1821.6,1823.22,1820.43,1821.97
628,"08-Feb-2022, 10:00:00",1821.9,1823.22,1820.57,1821.75
629,"08-Feb-2022, 11:00:00",1821.82,1822.26,1820.06,1821.23
630,"08-Feb-2022, 12:00:00",1821.16,1821.53,1817.85,1820.13
631,"08-Feb-2022, 13:00:00",1820.2,1820.94,1818.14,1819.25
632,"08-Feb-2022, 14:00:00",1819.32,1819.98,1814.39,1816.75
633,"08-Feb-2022, 15:00:00",1817.19,1820.5,1816.45,1819.25
634,"08-Feb-2022, 16:00:00",1819.03,1819.98,1816.38,1819.84
635,"08-Feb-2022, 17:00:00",1819.69,1821.01,1817.26,1818.95
636,"08-Feb-2022, 18:00:00",1818.88,1819.25,1816.16,1818.0
637,"08-Feb-2022, 19:00:00",1817.92,1818.95,1816.09,1817.63
638,"08-Feb-2022, 20:00:00",1817.48,1824.69,1816.75,1823.81
639,"08-Feb-2022, 21:00:00",1823.88,1824.4,1819.17,1822.04
640,"08-Feb-2022, 22:00:00",1821.97,1828.3,1820.87,1824.18
641,"08-Feb-2022, 23:00:00",1824.4,1826.38,1823.66,1826.24
642,"09-Feb-2022, 00:00:00",1826.16,1827.85,1825.13,1827.34
643,"09-Feb-2022, 01:00:00",1827.34,1828.22,1824.76,1828.07
644,"09-Feb-2022, 02:00:00",1828.07,1828.74,1825.43,1826.75
645,"09-Feb-2022, 03:00:00",1826.68,1826.82,1826.6,1826.75
646,"09-Feb-2022, 04:00:00",1826.9,1826.97,1824.54,1825.5
647,"09-Feb-2022, 05:00:00",1825.87,1825.94,1824.76,1825.65
648,"09-Feb-2022, 06:00:00",1825.65,1826.24,1824.32,1825.79
649,"09-Feb-2022, 07:00:00",1825.79,1825.94,1823.74,1825.28
650,"09-Feb-2022, 08:00:00",1825.35,1826.75,1824.03,1826.75
651,"09-Feb-2022, 09:00:00",1826.46,1828.15,1825.57,1827.34
652,"09-Feb-2022, 10:00:00",1827.34,1828.66,1826.53,1828.0
653,"09-Feb-2022, 11:00:00",1827.85,1828.44,1825.87,1827.19
654,"09-Feb-2022, 12:00:00",1827.05,1829.03,1825.87,1827.34
655,"09-Feb-2022, 13:00:00",1827.27,1827.34,1827.12,1827.19
656,"09-Feb-2022, 14:00:00",1827.34,1828.22,1824.47,1826.24
657,"09-Feb-2022, 15:00:00",1826.53,1828.15,1824.91,1826.31
658,"09-Feb-2022, 16:00:00",1826.16,1827.78,1824.84,1827.49
659,"09-Feb-2022, 17:00:00",1827.63,1828.37,1825.57,1826.75
660,"09-Feb-2022, 18:00:00",1826.6,1827.19,1824.54,1826.75
661,"09-Feb-2022, 19:00:00",1826.68,1828.37,1824.84,1828.0
662,"09-Feb-2022, 20:00:00",1827.93,1832.49,1825.06,1825.72
663,"09-Feb-2022, 21:00:00",1825.72,1831.02,1824.25,1828.52
664,"09-Feb-2022, 22:00:00",1828.44,1831.46,1826.6,1828.22
665,"09-Feb-2022, 23:00:00",1828.15,1833.3,1827.12,1832.49
666,"10-Feb-2022, 00:00:00",1832.34,1835.72,1831.83,1833.89
667,"10-Feb-2022, 01:00:00",1833.81,1835.72,1832.49,1834.55
668,"10-Feb-2022, 02:00:00",1834.4,1834.55,1831.83,1833.22
669,"10-Feb-2022, 03:00:00",1833.22,1833.3,1833.08,1833.15
670,"10-Feb-2022, 04:00:00",1833.15,1833.22,1833.0,1833.08
671,"10-Feb-2022, 05:00:00",1833.0,1833.3,1831.9,1832.71
672,"10-Feb-2022, 06:00:00",1832.05,1833.44,1831.24,1832.34
673,"10-Feb-2022, 07:00:00",1832.27,1832.56,1830.36,1832.49
674,"10-Feb-2022, 08:00:00",1832.49,1834.4,1831.02,1833.67
675,"10-Feb-2022, 09:00:00",1833.59,1834.69,1832.41,1834.11
676,"10-Feb-2022, 10:00:00",1834.03,1834.11,1833.89,1833.96
677,"10-Feb-2022, 11:00:00",1833.96,1834.33,1832.49,1833.81
678,"10-Feb-2022, 12:00:00",1833.81,1834.62,1832.12,1834.03
679,"10-Feb-2022, 13:00:00",1834.33,1834.92,1832.41,1834.11
680,"10-Feb-2022, 14:00:00",1834.11,1836.02,1832.49,1834.62
681,"10-Feb-2022, 15:00:00",1834.55,1834.69,1829.62,1831.9
682,"10-Feb-2022, 16:00:00",1831.75,1832.86,1829.62,1832.41
683,"10-Feb-2022, 17:00:00",1832.34,1833.3,1830.94,1832.93
684,"10-Feb-2022, 18:00:00",1832.86,1833.59,1830.94,1832.19
685,"10-Feb-2022, 19:00:00",1832.27,1832.71,1829.4,1831.61
686,"10-Feb-2022, 20:00:00",1831.53,1837.2,1821.38,1830.21
687,"10-Feb-2022, 21:00:00",1830.21,1833.96,1824.18,1831.31
688,"10-Feb-2022, 22:00:00",1831.24,1840.43,1829.62,1835.43
689,"10-Feb-2022, 23:00:00",1835.43,1841.83,1834.84,1841.46
690,"11-Feb-2022, 00:00:00",1841.39,1841.61,1831.46,1835.14
691,"11-Feb-2022, 01:00:00",1835.06,1837.64,1833.15,1835.28
692,"11-Feb-2022, 02:00:00",1835.21,1835.72,1828.0,1829.47
693,"11-Feb-2022, 03:00:00",1829.72,1830.37,1825.68,1827.14
694,"11-Feb-2022, 04:00:00",1827.14,1827.78,1824.55,1826.65
695,"11-Feb-2022, 05:00:00",1826.65,1826.97,1826.0,1826.49
696,"11-Feb-2022, 06:00:00",1825.84,1828.1,1825.2,1826.97
697,"11-Feb-2022, 07:00:00",1826.81,1827.3,1823.74,1826.0
698,"11-Feb-2022, 08:00:00",1826.17,1826.17,1822.77,1825.68
699,"11-Feb-2022, 09:00:00",1825.68,1827.14,1823.9,1826.97
700,"11-Feb-2022, 10:00:00",1826.81,1826.97,1824.07,1825.04
701,"11-Feb-2022, 11:00:00",1825.04,1825.36,1822.13,1824.23
702,"11-Feb-2022, 12:00:00",1824.23,1825.52,1822.61,1824.71
703,"11-Feb-2022, 13:00:00",1824.71,1824.87,1821.16,1822.94
704,"11-Feb-2022, 14:00:00",1822.77,1826.33,1820.67,1826.33
705,"11-Feb-2022, 15:00:00",1826.33,1827.78,1824.55,1826.0
706,"11-Feb-2022, 16:00:00",1826.65,1827.46,1824.07,1826.0
707,"11-Feb-2022, 17:00:00",1825.84,1827.94,1824.07,1826.17
708,"11-Feb-2022, 18:00:00",1826.0,1827.78,1824.07,1827.46
709,"11-Feb-2022, 19:00:00",1827.14,1831.82,1824.71,1830.53
710,"11-Feb-2022, 20:00:00",1830.37,1833.43,1824.39,1827.3
711,"11-Feb-2022, 21:00:00",1827.3,1832.63,1826.17,1829.88
712,"11-Feb-2022, 22:00:00",1829.56,1837.31,1828.91,1836.02
713,"11-Feb-2022, 23:00:00",1835.7,1837.15,1831.82,1836.83
714,"12-Feb-2022, 00:00:00",1836.66,1841.02,1836.18,1840.7
715,"12-Feb-2022, 01:00:00",1840.38,1860.41,1838.6,1857.18
