,time,open,high,low,close,%Change
54,"13-Dec-2022, 19:00:00",1787.55,1790.26,1785.6,1789.02,0.0822
55,"13-Dec-2022, 20:00:00",1789.02,1815.6,1785.78,1811.01,1.2292
56,"13-Dec-2022, 21:00:00",1810.89,1824.5,1808.82,1821.91,0.6085
57,"13-Dec-2022, 22:00:00",1821.91,1824.5,1807.94,1809.77,-0.6663
58,"13-Dec-2022, 23:00:00",1809.83,1815.19,1805.64,1808.82,-0.0558
59,"14-Dec-2022, 00:00:00",1808.82,1812.6,1804.76,1808.35,-0.026
60,"14-Dec-2022, 01:00:00",1808.29,1814.48,1807.12,1810.24,0.1078
61,"14-Dec-2022, 02:00:00",1810.36,1812.66,1808.24,1811.36,0.0552
62,"14-Dec-2022, 03:00:00",1811.3,1812.66,1808.47,1810.24,-0.0585
63,"14-Dec-2022, 04:00:00",1810.18,1810.95,1808.35,1810.89,0.0392
64,"14-Dec-2022, 05:00:00",1809.47,1810.77,1809.47,1809.77,0.0166
65,"14-Dec-2022, 06:00:00",1810.24,1811.54,1808.24,1809.65,-0.0326
66,"14-Dec-2022, 07:00:00",1809.53,1811.36,1807.82,1811.12,0.0879
67,"14-Dec-2022, 08:00:00",1811.12,1812.66,1809.12,1810.71,-0.0226
68,"14-Dec-2022, 09:00:00",1810.71,1811.42,1808.35,1810.59,-0.0066
69,"14-Dec-2022, 10:00:00",1810.65,1812.18,1808.77,1809.94,-0.0392
70,"14-Dec-2022, 11:00:00",1809.94,1810.36,1807.12,1808.82,-0.0619
71,"14-Dec-2022, 12:00:00",1809.0,1810.71,1807.47,1809.59,0.0326
72,"14-Dec-2022, 13:00:00",1809.59,1813.25,1808.35,1811.59,0.1105
73,"14-Dec-2022, 14:00:00",1811.48,1812.54,1806.64,1808.94,-0.1402
74,"14-Dec-2022, 15:00:00",1808.88,1810.18,1805.52,1808.59,-0.016
75,"14-Dec-2022, 16:00:00",1808.53,1809.41,1806.23,1807.65,-0.0487
76,"14-Dec-2022, 17:00:00",1807.59,1810.3,1805.64,1808.77,0.0653
77,"14-Dec-2022, 18:00:00",1808.77,1809.47,1804.34,1806.64,-0.1178
78,"14-Dec-2022, 19:00:00",1806.35,1807.7,1803.23,1805.35,-0.0554
79,"14-Dec-2022, 20:00:00",1805.35,1809.65,1804.46,1808.65,0.1828
80,"14-Dec-2022, 21:00:00",1808.53,1812.18,1806.82,1810.3,0.0979
81,"14-Dec-2022, 22:00:00",1810.18,1813.07,1807.47,1812.01,0.1011
82,"14-Dec-2022, 23:00:00",1811.89,1812.42,1808.94,1810.65,-0.0684
83,"15-Dec-2022, 00:00:00",1810.71,1811.12,1806.94,1808.35,-0.1303
84,"15-Dec-2022, 01:00:00",1808.35,1810.24,1805.76,1809.65,0.0719
85,"15-Dec-2022, 02:00:00",1809.59,1809.71,1795.03,1805.23,-0.2409
86,"15-Dec-2022, 03:00:00",1805.11,1814.19,1803.23,1806.53,0.0787
87,"15-Dec-2022, 04:00:00",1806.41,1808.0,1805.52,1807.29,0.0487
88,"15-Dec-2022, 05:00:00",1806.53,1807.23,1806.17,1806.29,-0.0133
89,"15-Dec-2022, 06:00:00",1806.94,1808.71,1805.52,1807.7,0.0421
90,"15-Dec-2022, 07:00:00",1807.59,1807.88,1804.52,1806.0,-0.088
91,"15-Dec-2022, 08:00:00",1806.29,1806.58,1796.15,1798.51,-0.4307
92,"15-Dec-2022, 09:00:00",1798.39,1798.75,1792.97,1793.85,-0.2524
93,"15-Dec-2022, 10:00:00",1794.09,1796.03,1791.38,1793.15,-0.0524
94,"15-Dec-2022, 11:00:00",1793.2,1793.68,1788.67,1790.97,-0.1244
95,"15-Dec-2022, 12:00:00",1790.73,1793.26,1789.55,1792.91,0.1217
96,"15-Dec-2022, 13:00:00",1792.91,1796.51,1791.5,1795.56,0.1478
97,"15-Dec-2022, 14:00:00",1795.44,1795.5,1786.6,1788.96,-0.3609
98,"15-Dec-2022, 15:00:00",1788.9,1789.96,1773.64,1777.59,-0.6322
99,"15-Dec-2022, 16:00:00",1777.76,1781.0,1773.93,1777.59,-0.0096
100,"15-Dec-2022, 17:00:00",1777.76,1779.88,1774.93,1777.29,-0.0264
101,"15-Dec-2022, 18:00:00",1777.47,1781.06,1775.52,1778.59,0.063
102,"15-Dec-2022, 19:00:00",1778.88,1780.3,1775.82,1777.59,-0.0725
103,"15-Dec-2022, 20:00:00",1777.59,1781.53,1773.52,1776.47,-0.063
104,"15-Dec-2022, 21:00:00",1776.35,1786.07,1774.52,1783.13,0.3817
105,"15-Dec-2022, 22:00:00",1782.95,1785.37,1773.52,1778.88,-0.2283
106,"15-Dec-2022, 23:00:00",1778.94,1780.0,1773.64,1778.23,-0.0399
107,"16-Dec-2022, 00:00:00",1778.23,1780.0,1775.23,1776.82,-0.0793
108,"16-Dec-2022, 01:00:00",1776.76,1779.41,1775.11,1778.59,0.103
109,"16-Dec-2022, 02:00:00",1778.47,1779.41,1776.23,1777.53,-0.0529
110,"16-Dec-2022, 03:00:00",1777.82,1779.12,1775.7,1776.88,-0.0529
111,"16-Dec-2022, 04:00:00",1776.94,1778.06,1775.29,1776.35,-0.0332
112,"16-Dec-2022, 05:00:00",1776.7,1776.82,1775.58,1775.93,-0.0433
113,"16-Dec-2022, 06:00:00",1776.47,1777.11,1774.52,1776.7,0.0129
114,"16-Dec-2022, 07:00:00",1776.47,1777.76,1774.99,1777.53,0.0597
115,"16-Dec-2022, 08:00:00",1777.47,1778.82,1775.23,1777.53,0.0034
116,"16-Dec-2022, 09:00:00",1777.23,1784.19,1776.23,1781.95,0.2656
117,"16-Dec-2022, 10:00:00",1781.95,1782.01,1778.12,1779.35,-0.1459
118,"16-Dec-2022, 11:00:00",1779.53,1779.83,1777.29,1778.94,-0.0332
119,"16-Dec-2022, 12:00:00",1778.82,1779.77,1776.7,1779.24,0.0236
120,"16-Dec-2022, 13:00:00",1779.12,1784.19,1777.59,1783.6,0.2518
121,"16-Dec-2022, 14:00:00",1783.54,1785.07,1775.7,1777.29,-0.3504
122,"16-Dec-2022, 15:00:00",1777.17,1779.18,1773.4,1777.94,0.0433
123,"16-Dec-2022, 16:00:00",1777.88,1779.47,1773.7,1778.23,0.0197
124,"16-Dec-2022, 17:00:00",1778.12,1781.71,1776.7,1780.89,0.1558
125,"16-Dec-2022, 18:00:00",1780.83,1785.54,1779.29,1782.18,0.0758
126,"16-Dec-2022, 19:00:00",1782.42,1785.48,1781.3,1785.19,0.1554
127,"16-Dec-2022, 20:00:00",1785.07,1786.72,1783.07,1785.54,0.0263
128,"16-Dec-2022, 21:00:00",1785.37,1793.79,1781.12,1792.14,0.3792
129,"16-Dec-2022, 22:00:00",1792.14,1793.97,1785.37,1787.78,-0.2433
130,"16-Dec-2022, 23:00:00",1787.9,1790.91,1786.37,1788.43,0.0296
131,"17-Dec-2022, 00:00:00",1788.49,1790.97,1786.19,1787.55,-0.0526
132,"17-Dec-2022, 01:00:00",1787.55,1792.38,1786.49,1791.73,0.2338
133,"17-Dec-2022, 02:00:00",1791.67,1793.26,1789.26,1792.85,0.0659
134,"17-Dec-2022, 03:00:00",1792.85,1794.38,1790.85,1792.03,-0.0457
135,"17-Dec-2022, 04:00:00",1792.03,1793.62,1791.08,1792.67,0.0357
136,"19-Dec-2022, 05:00:00",1791.91,1793.03,1789.08,1789.31,-0.1451
137,"19-Dec-2022, 06:00:00",1792.32,1793.56,1790.08,1790.73,-0.0887
138,"19-Dec-2022, 07:00:00",1791.08,1795.27,1789.79,1793.32,0.1251
139,"19-Dec-2022, 08:00:00",1793.2,1795.27,1791.02,1794.03,0.0463
140,"19-Dec-2022, 09:00:00",1793.74,1795.92,1791.26,1794.27,0.0295
141,"19-Dec-2022, 10:00:00",1794.44,1797.04,1791.08,1793.91,-0.0295
142,"19-Dec-2022, 11:00:00",1793.85,1794.74,1790.55,1792.62,-0.0686
143,"19-Dec-2022, 12:00:00",1792.91,1793.26,1789.08,1790.61,-0.1283
144,"19-Dec-2022, 13:00:00",1790.67,1793.74,1789.67,1792.79,0.1184
145,"19-Dec-2022, 14:00:00",1792.73,1794.27,1789.67,1793.26,0.0296
146,"19-Dec-2022, 15:00:00",1793.03,1798.75,1792.14,1796.92,0.217
147,"19-Dec-2022, 16:00:00",1796.86,1798.45,1794.15,1795.27,-0.0885
148,"19-Dec-2022, 17:00:00",1795.44,1797.15,1794.27,1795.74,0.0167
149,"19-Dec-2022, 18:00:00",1795.86,1796.62,1792.97,1794.86,-0.0557
150,"19-Dec-2022, 19:00:00",1794.91,1795.92,1792.38,1793.68,-0.0685
151,"19-Dec-2022, 20:00:00",1793.5,1794.38,1789.96,1791.44,-0.1149
152,"19-Dec-2022, 21:00:00",1791.38,1792.5,1787.96,1792.14,0.0424
153,"19-Dec-2022, 22:00:00",1792.5,1796.03,1785.07,1786.07,-0.3587
154,"19-Dec-2022, 23:00:00",1786.19,1789.31,1783.01,1788.14,0.1092
155,"20-Dec-2022, 00:00:00",1787.96,1790.97,1786.78,1789.96,0.1119
156,"20-Dec-2022, 01:00:00",1790.02,1790.14,1787.07,1788.96,-0.0592
157,"20-Dec-2022, 02:00:00",1789.02,1789.2,1785.48,1786.78,-0.1252
158,"20-Dec-2022, 03:00:00",1786.78,1787.61,1785.19,1787.13,0.0196
159,"20-Dec-2022, 04:00:00",1787.13,1787.78,1785.78,1787.37,0.0134
160,"20-Dec-2022, 05:00:00",1786.6,1787.37,1786.37,1786.43,-0.0095
161,"20-Dec-2022, 06:00:00",1786.96,1788.19,1785.96,1787.19,0.0129
162,"20-Dec-2022, 07:00:00",1786.96,1787.31,1783.72,1786.25,-0.0397
163,"20-Dec-2022, 08:00:00",1786.13,1787.96,1783.77,1786.37,0.0134
164,"20-Dec-2022, 09:00:00",1786.6,1787.66,1784.3,1787.55,0.0532
165,"20-Dec-2022, 10:00:00",1787.31,1796.21,1785.9,1792.26,0.277
166,"20-Dec-2022, 11:00:00",1792.14,1793.68,1788.37,1790.32,-0.1016
167,"20-Dec-2022, 12:00:00",1790.32,1792.08,1786.19,1788.73,-0.0888
168,"20-Dec-2022, 13:00:00",1788.78,1794.09,1787.19,1792.85,0.2275
169,"20-Dec-2022, 14:00:00",1793.03,1795.74,1791.55,1794.09,0.0591
170,"20-Dec-2022, 15:00:00",1794.03,1805.58,1793.15,1803.11,0.5061
171,"20-Dec-2022, 16:00:00",1803.05,1807.88,1800.87,1807.23,0.2318
172,"20-Dec-2022, 17:00:00",1807.29,1807.59,1804.17,1806.17,-0.062
173,"20-Dec-2022, 18:00:00",1806.58,1809.47,1803.76,1807.7,0.062
174,"20-Dec-2022, 19:00:00",1807.65,1808.18,1797.45,1800.75,-0.3817
175,"20-Dec-2022, 20:00:00",1800.57,1806.35,1797.45,1805.58,0.2782
176,"20-Dec-2022, 21:00:00",1805.52,1813.42,1801.87,1812.36,0.3788
177,"20-Dec-2022, 22:00:00",1812.36,1821.14,1811.36,1815.19,0.1561
178,"20-Dec-2022, 23:00:00",1815.25,1818.14,1812.95,1818.02,0.1526
179,"21-Dec-2022, 00:00:00",1817.96,1820.85,1816.31,1817.84,-0.0066
180,"21-Dec-2022, 01:00:00",1817.9,1818.31,1813.13,1815.37,-0.1392
181,"21-Dec-2022, 02:00:00",1815.31,1819.08,1814.37,1818.31,0.1653
182,"21-Dec-2022, 03:00:00",1818.55,1819.02,1815.6,1817.43,-0.0616
183,"21-Dec-2022, 04:00:00",1817.49,1818.9,1816.43,1816.66,-0.0457
184,"21-Dec-2022, 05:00:00",1817.61,1817.78,1816.6,1816.78,-0.0457
185,"21-Dec-2022, 06:00:00",1817.72,1819.26,1816.02,1817.19,-0.0292
186,"21-Dec-2022, 07:00:00",1816.96,1818.73,1815.6,1818.02,0.0583
187,"21-Dec-2022, 08:00:00",1818.08,1819.85,1814.6,1816.49,-0.0875
188,"21-Dec-2022, 09:00:00",1816.49,1818.67,1814.72,1816.31,-0.0099
189,"21-Dec-2022, 10:00:00",1816.25,1816.96,1813.42,1814.78,-0.0809
190,"21-Dec-2022, 11:00:00",1815.19,1815.43,1812.42,1813.95,-0.0683
191,"21-Dec-2022, 12:00:00",1813.95,1814.07,1813.95,1814.01,0.0033
192,"21-Dec-2022, 13:00:00",1814.07,1814.9,1811.42,1813.89,-0.0099
193,"21-Dec-2022, 14:00:00",1814.13,1816.43,1811.12,1816.37,0.1235
194,"21-Dec-2022, 15:00:00",1816.31,1817.37,1813.01,1815.72,-0.0325
195,"21-Dec-2022, 16:00:00",1815.72,1816.02,1811.65,1813.07,-0.1459
196,"21-Dec-2022, 17:00:00",1813.13,1815.13,1811.36,1813.01,-0.0066
197,"21-Dec-2022, 18:00:00",1813.01,1814.48,1810.65,1813.66,0.0359
198,"21-Dec-2022, 19:00:00",1813.6,1815.96,1812.13,1815.72,0.1169
199,"21-Dec-2022, 20:00:00",1815.66,1819.85,1814.25,1817.49,0.1008
200,"21-Dec-2022, 21:00:00",1817.19,1819.96,1814.84,1818.79,0.088
201,"21-Dec-2022, 22:00:00",1818.67,1823.85,1815.84,1817.78,-0.0489
202,"21-Dec-2022, 23:00:00",1817.72,1818.37,1813.72,1816.19,-0.0842
203,"22-Dec-2022, 00:00:00",1816.37,1818.37,1815.54,1816.78,0.0226
204,"22-Dec-2022, 01:00:00",1816.78,1817.67,1814.01,1816.9,0.0066
205,"22-Dec-2022, 02:00:00",1816.9,1818.37,1812.42,1814.25,-0.1459
206,"22-Dec-2022, 03:00:00",1814.31,1814.78,1811.71,1814.07,-0.0132
207,"22-Dec-2022, 04:00:00",1814.13,1815.19,1812.95,1813.95,-0.0099
208,"22-Dec-2022, 05:00:00",1814.25,1814.25,1813.07,1813.07,-0.065
209,"22-Dec-2022, 06:00:00",1813.78,1815.6,1812.54,1814.6,0.0452
210,"22-Dec-2022, 07:00:00",1814.78,1818.73,1813.3,1818.55,0.2077
211,"22-Dec-2022, 08:00:00",1818.49,1819.85,1816.72,1819.32,0.0456
212,"22-Dec-2022, 09:00:00",1819.26,1819.96,1816.43,1818.37,-0.0489
213,"22-Dec-2022, 10:00:00",1818.26,1820.08,1816.9,1819.49,0.0676
214,"22-Dec-2022, 11:00:00",1819.43,1820.26,1817.61,1820.14,0.039
215,"22-Dec-2022, 12:00:00",1820.14,1820.5,1817.43,1818.49,-0.0907
216,"22-Dec-2022, 13:00:00",1818.43,1819.73,1812.95,1814.48,-0.2172
217,"22-Dec-2022, 14:00:00",1814.6,1817.49,1812.66,1816.84,0.1234
218,"22-Dec-2022, 15:00:00",1816.72,1819.67,1815.07,1817.9,0.065
219,"22-Dec-2022, 16:00:00",1817.9,1818.49,1814.13,1816.84,-0.0583
220,"22-Dec-2022, 17:00:00",1816.78,1817.02,1813.42,1814.42,-0.1299
221,"22-Dec-2022, 18:00:00",1814.48,1816.84,1812.71,1815.9,0.0783
222,"22-Dec-2022, 19:00:00",1815.84,1818.37,1814.01,1818.14,0.1267
223,"22-Dec-2022, 20:00:00",1818.08,1819.96,1806.35,1807.41,-0.5869
224,"22-Dec-2022, 21:00:00",1807.7,1810.06,1798.04,1802.4,-0.2932
225,"22-Dec-2022, 22:00:00",1802.46,1802.64,1793.85,1795.44,-0.3895
226,"22-Dec-2022, 23:00:00",1795.5,1797.63,1793.97,1795.27,-0.0128
227,"23-Dec-2022, 00:00:00",1795.27,1795.62,1791.67,1792.91,-0.1315
228,"23-Dec-2022, 01:00:00",1792.97,1793.15,1783.77,1785.6,-0.411
229,"23-Dec-2022, 02:00:00",1785.6,1789.55,1784.66,1789.02,0.1915
230,"23-Dec-2022, 03:00:00",1788.96,1795.15,1787.37,1791.85,0.1615
231,"23-Dec-2022, 04:00:00",1791.91,1793.09,1790.2,1792.44,0.0296
232,"23-Dec-2022, 05:00:00",1791.61,1792.26,1790.08,1790.73,-0.0491
233,"23-Dec-2022, 06:00:00",1792.32,1793.79,1790.97,1793.62,0.0725
234,"23-Dec-2022, 07:00:00",1793.44,1794.74,1789.96,1791.61,-0.102
235,"23-Dec-2022, 08:00:00",1791.85,1795.39,1790.26,1794.68,0.1579
236,"23-Dec-2022, 09:00:00",1794.91,1795.62,1791.97,1792.62,-0.1276
237,"23-Dec-2022, 10:00:00",1793.03,1794.15,1791.5,1792.85,-0.01
238,"23-Dec-2022, 11:00:00",1792.73,1795.27,1791.61,1794.86,0.1188
239,"23-Dec-2022, 12:00:00",1794.8,1796.33,1793.56,1794.62,-0.01
240,"23-Dec-2022, 13:00:00",1794.68,1796.33,1793.56,1795.39,0.0396
241,"23-Dec-2022, 14:00:00",1795.21,1798.33,1794.44,1797.63,0.1348
242,"23-Dec-2022, 15:00:00",1797.57,1798.16,1793.85,1797.45,-0.0067
243,"23-Dec-2022, 16:00:00",1797.39,1799.28,1795.39,1798.63,0.069
244,"23-Dec-2022, 17:00:00",1798.69,1799.1,1795.68,1798.45,-0.0133
245,"23-Dec-2022, 18:00:00",1798.63,1799.75,1795.74,1797.63,-0.0556
246,"23-Dec-2022, 19:00:00",1797.74,1798.63,1795.39,1797.15,-0.0328
247,"23-Dec-2022, 20:00:00",1796.98,1800.28,1792.67,1794.15,-0.1575
248,"23-Dec-2022, 21:00:00",1794.21,1795.74,1790.26,1793.74,-0.0262
249,"23-Dec-2022, 22:00:00",1793.79,1801.22,1791.2,1800.51,0.3746
250,"23-Dec-2022, 23:00:00",1800.45,1803.28,1799.28,1800.57,0.0067
251,"24-Dec-2022, 00:00:00",1800.51,1801.28,1796.27,1797.27,-0.1799
252,"24-Dec-2022, 01:00:00",1797.1,1797.86,1792.79,1795.39,-0.0952
253,"24-Dec-2022, 02:00:00",1795.62,1797.63,1794.44,1797.39,0.0986
254,"24-Dec-2022, 03:00:00",1797.1,1797.8,1794.38,1797.74,0.0356
255,"24-Dec-2022, 04:00:00",1797.74,1798.86,1796.27,1797.68,-0.0033
256,"26-Dec-2022, 05:00:00",1797.27,1798.1,1797.15,1797.21,-0.0033
257,"26-Dec-2022, 06:00:00",1797.21,1797.33,1797.15,1797.27,0.0033
258,"26-Dec-2022, 07:00:00",1797.21,1797.33,1797.15,1797.27,0.0033
259,"26-Dec-2022, 08:00:00",1797.21,1797.33,1797.15,1797.27,0.0033
260,"26-Dec-2022, 10:00:00",1797.21,1797.33,1797.15,1797.27,0.0033
261,"26-Dec-2022, 11:00:00",1797.21,1797.33,1797.15,1797.27,0.0033
262,"26-Dec-2022, 12:00:00",1797.21,1797.33,1797.15,1797.27,0.0033
263,"26-Dec-2022, 14:00:00",1797.21,1797.33,1797.15,1797.27,0.0033
264,"26-Dec-2022, 15:00:00",1797.21,1797.33,1797.15,1797.27,0.0033
265,"26-Dec-2022, 18:00:00",1798.1,1798.21,1798.04,1798.16,0.0033
266,"26-Dec-2022, 23:00:00",1797.21,1797.33,1797.15,1797.27,0.0033
267,"27-Dec-2022, 01:00:00",1797.21,1797.33,1797.15,1797.27,0.0033
268,"27-Dec-2022, 04:00:00",1797.21,1797.33,1797.15,1797.27,0.0033
269,"27-Dec-2022, 05:00:00",1797.21,1797.33,1797.15,1797.27,0.0033
270,"27-Dec-2022, 06:00:00",1800.28,1804.11,1797.27,1801.46,0.0655
271,"27-Dec-2022, 07:00:00",1801.57,1803.4,1799.98,1801.87,0.0167
272,"27-Dec-2022, 08:00:00",1801.69,1804.76,1797.68,1804.58,0.1604
273,"27-Dec-2022, 09:00:00",1804.52,1806.47,1802.58,1806.05,0.0848
274,"27-Dec-2022, 10:00:00",1806.35,1806.47,1803.23,1804.58,-0.098
275,"27-Dec-2022, 11:00:00",1804.46,1805.7,1802.75,1804.93,0.026
276,"27-Dec-2022, 12:00:00",1804.7,1807.88,1802.46,1805.88,0.0654
277,"27-Dec-2022, 13:00:00",1805.46,1807.47,1803.58,1806.94,0.082
278,"27-Dec-2022, 14:00:00",1806.76,1808.59,1804.52,1805.7,-0.0587
279,"27-Dec-2022, 15:00:00",1805.41,1808.35,1804.64,1806.41,0.0554
280,"27-Dec-2022, 16:00:00",1806.35,1810.12,1805.35,1808.59,0.124
281,"27-Dec-2022, 17:00:00",1808.53,1808.94,1806.17,1808.77,0.0133
282,"27-Dec-2022, 18:00:00",1808.53,1810.89,1807.35,1809.83,0.0719
283,"27-Dec-2022, 19:00:00",1809.71,1811.71,1807.12,1808.82,-0.0492
284,"27-Dec-2022, 20:00:00",1808.82,1809.83,1804.88,1806.35,-0.1366
285,"27-Dec-2022, 21:00:00",1806.47,1810.3,1801.46,1808.12,0.0913
286,"27-Dec-2022, 22:00:00",1807.94,1833.29,1806.82,1824.5,0.916
287,"27-Dec-2022, 23:00:00",1824.62,1826.39,1817.9,1820.73,-0.2132
288,"28-Dec-2022, 00:00:00",1820.61,1821.85,1810.24,1813.48,-0.3916
289,"28-Dec-2022, 01:00:00",1813.48,1817.55,1811.95,1816.07,0.1428
290,"28-Dec-2022, 02:00:00",1815.96,1817.55,1811.12,1813.01,-0.1624
291,"28-Dec-2022, 03:00:00",1813.01,1814.9,1811.36,1812.6,-0.0226
292,"28-Dec-2022, 04:00:00",1812.71,1814.25,1811.3,1813.3,0.0325
293,"28-Dec-2022, 05:00:00",1813.3,1813.3,1810.65,1811.95,-0.0744
294,"28-Dec-2022, 06:00:00",1813.07,1814.54,1811.42,1812.42,-0.0359
295,"28-Dec-2022, 07:00:00",1812.48,1813.48,1808.35,1811.06,-0.0783
296,"28-Dec-2022, 08:00:00",1810.95,1814.54,1809.53,1813.07,0.1171
297,"28-Dec-2022, 09:00:00",1813.07,1813.13,1809.06,1810.95,-0.1169
298,"28-Dec-2022, 10:00:00",1811.12,1812.66,1808.94,1809.94,-0.0652
299,"28-Dec-2022, 11:00:00",1809.77,1812.3,1809.06,1811.42,0.0912
300,"28-Dec-2022, 12:00:00",1811.83,1812.18,1809.12,1810.18,-0.0911
301,"28-Dec-2022, 13:00:00",1810.47,1811.54,1808.53,1809.59,-0.0486
302,"28-Dec-2022, 14:00:00",1810.0,1810.47,1806.23,1810.36,0.0199
303,"28-Dec-2022, 15:00:00",1810.36,1811.42,1802.05,1803.11,-0.4005
304,"28-Dec-2022, 16:00:00",1803.17,1803.64,1798.86,1800.16,-0.1669
305,"28-Dec-2022, 17:00:00",1799.98,1805.35,1798.57,1802.58,0.1444
306,"28-Dec-2022, 18:00:00",1802.46,1804.76,1801.46,1803.17,0.0394
307,"28-Dec-2022, 19:00:00",1803.28,1806.17,1801.87,1805.76,0.1375
308,"28-Dec-2022, 20:00:00",1805.88,1807.65,1802.28,1803.52,-0.1307
309,"28-Dec-2022, 21:00:00",1803.76,1809.47,1802.34,1805.46,0.0942
310,"28-Dec-2022, 22:00:00",1805.35,1805.52,1797.39,1797.98,-0.4082
311,"28-Dec-2022, 23:00:00",1798.04,1802.81,1795.98,1802.46,0.2458
312,"29-Dec-2022, 00:00:00",1802.4,1806.29,1800.63,1805.64,0.1798
313,"29-Dec-2022, 01:00:00",1805.58,1809.3,1801.87,1803.58,-0.1108
