,time,open,high,low,close,%Change
72,"23-Mar-2022, 03:00:00",1921.64,1922.24,1919.63,1921.2,-0.0229
73,"23-Mar-2022, 04:00:00",1921.27,1921.72,1920.38,1920.38,-0.0463
74,"23-Mar-2022, 05:00:00",1920.68,1922.32,1919.41,1920.38,-0.0156
75,"23-Mar-2022, 06:00:00",1920.3,1922.09,1918.81,1919.56,-0.0385
76,"23-Mar-2022, 07:00:00",1919.56,1920.23,1914.71,1917.84,-0.0896
77,"23-Mar-2022, 08:00:00",1917.69,1921.72,1915.98,1920.15,0.1283
78,"23-Mar-2022, 09:00:00",1920.0,1924.03,1918.59,1923.21,0.1672
79,"23-Mar-2022, 10:00:00",1923.21,1924.4,1920.3,1921.5,-0.0889
80,"23-Mar-2022, 11:00:00",1921.64,1922.54,1920.3,1921.94,0.0156
81,"23-Mar-2022, 12:00:00",1921.94,1922.39,1919.33,1921.42,-0.0271
82,"23-Mar-2022, 13:00:00",1921.5,1921.5,1916.2,1917.54,-0.2061
83,"23-Mar-2022, 14:00:00",1917.47,1920.97,1916.57,1920.6,0.1632
84,"23-Mar-2022, 15:00:00",1920.38,1926.34,1919.41,1925.67,0.2755
85,"23-Mar-2022, 16:00:00",1925.67,1931.19,1925.0,1929.4,0.1937
86,"23-Mar-2022, 17:00:00",1929.03,1933.8,1928.28,1933.13,0.2125
87,"23-Mar-2022, 18:00:00",1933.2,1934.99,1926.79,1930.52,-0.1386
88,"23-Mar-2022, 19:00:00",1930.67,1930.82,1924.18,1928.73,-0.1005
89,"23-Mar-2022, 20:00:00",1928.8,1935.74,1927.39,1935.14,0.3287
90,"23-Mar-2022, 21:00:00",1935.14,1936.63,1927.83,1931.79,-0.1731
91,"23-Mar-2022, 22:00:00",1931.86,1932.53,1924.78,1929.18,-0.1387
92,"23-Mar-2022, 23:00:00",1929.4,1935.51,1926.72,1935.44,0.3131
93,"24-Mar-2022, 00:00:00",1935.14,1937.9,1934.02,1936.63,0.077
94,"24-Mar-2022, 01:00:00",1936.48,1939.91,1935.89,1939.24,0.1425
95,"24-Mar-2022, 02:00:00",1939.32,1948.34,1937.3,1946.63,0.3769
96,"24-Mar-2022, 03:00:00",1946.7,1947.37,1943.12,1943.27,-0.1762
97,"24-Mar-2022, 04:00:00",1943.87,1943.87,1943.27,1943.72,-0.0077
98,"24-Mar-2022, 05:00:00",1942.15,1945.28,1942.15,1944.69,0.1308
99,"24-Mar-2022, 06:00:00",1944.76,1946.92,1943.87,1945.95,0.0612
100,"24-Mar-2022, 07:00:00",1945.95,1948.64,1944.61,1946.48,0.0272
101,"24-Mar-2022, 08:00:00",1946.55,1948.34,1940.36,1941.93,-0.2373
102,"24-Mar-2022, 09:00:00",1942.0,1943.42,1938.8,1941.03,-0.0499
103,"24-Mar-2022, 10:00:00",1941.48,1942.15,1937.98,1938.72,-0.1422
104,"24-Mar-2022, 11:00:00",1938.72,1940.59,1937.01,1940.14,0.0732
105,"24-Mar-2022, 12:00:00",1940.21,1940.44,1937.23,1937.83,-0.1227
106,"24-Mar-2022, 13:00:00",1937.98,1943.12,1936.48,1941.48,0.1806
107,"24-Mar-2022, 14:00:00",1941.26,1944.02,1939.77,1943.87,0.1344
108,"24-Mar-2022, 15:00:00",1943.72,1945.88,1939.62,1940.73,-0.1538
109,"24-Mar-2022, 16:00:00",1940.66,1941.41,1937.38,1940.29,-0.0191
110,"24-Mar-2022, 17:00:00",1940.51,1947.3,1939.91,1943.64,0.1613
111,"24-Mar-2022, 18:00:00",1943.57,1956.69,1942.97,1956.32,0.656
112,"24-Mar-2022, 19:00:00",1956.32,1957.89,1942.23,1948.79,-0.3849
113,"24-Mar-2022, 20:00:00",1948.94,1957.07,1945.88,1953.34,0.2258
114,"24-Mar-2022, 21:00:00",1953.04,1965.72,1950.5,1964.67,0.5955
115,"24-Mar-2022, 22:00:00",1964.9,1965.49,1957.96,1962.88,-0.1028
116,"24-Mar-2022, 23:00:00",1962.73,1966.09,1959.97,1962.43,-0.0153
117,"25-Mar-2022, 00:00:00",1962.43,1965.19,1960.05,1964.75,0.1182
118,"25-Mar-2022, 01:00:00",1964.9,1965.72,1960.35,1961.99,-0.1481
119,"25-Mar-2022, 02:00:00",1962.06,1963.7,1959.9,1961.32,-0.0377
120,"25-Mar-2022, 03:00:00",1961.32,1962.29,1955.5,1956.99,-0.2208
121,"25-Mar-2022, 04:00:00",1957.59,1957.96,1956.92,1957.07,-0.0266
122,"25-Mar-2022, 05:00:00",1957.29,1959.23,1956.62,1958.26,0.0496
123,"25-Mar-2022, 06:00:00",1957.96,1960.05,1956.92,1958.78,0.0419
124,"25-Mar-2022, 07:00:00",1959.0,1962.96,1956.99,1962.51,0.1792
125,"25-Mar-2022, 08:00:00",1962.43,1963.11,1958.48,1960.27,-0.1101
126,"25-Mar-2022, 09:00:00",1960.12,1964.22,1959.38,1960.87,0.0383
127,"25-Mar-2022, 10:00:00",1960.79,1963.25,1959.6,1960.64,-0.0076
128,"25-Mar-2022, 11:00:00",1960.72,1962.43,1958.41,1959.97,-0.0383
129,"25-Mar-2022, 12:00:00",1960.05,1960.5,1956.1,1958.56,-0.076
130,"25-Mar-2022, 13:00:00",1958.63,1959.15,1954.75,1956.02,-0.1333
131,"25-Mar-2022, 14:00:00",1956.17,1956.47,1952.59,1954.6,-0.0803
132,"25-Mar-2022, 15:00:00",1954.68,1960.64,1954.31,1955.65,0.0496
133,"25-Mar-2022, 16:00:00",1955.57,1959.0,1953.19,1955.95,0.0194
134,"25-Mar-2022, 17:00:00",1955.95,1958.71,1949.16,1950.28,-0.2899
135,"25-Mar-2022, 18:00:00",1950.28,1954.16,1948.79,1952.96,0.1374
136,"25-Mar-2022, 19:00:00",1952.89,1957.14,1950.5,1956.25,0.1721
137,"25-Mar-2022, 20:00:00",1956.17,1956.69,1942.9,1948.49,-0.3926
138,"25-Mar-2022, 21:00:00",1948.64,1953.86,1947.89,1952.81,0.214
139,"25-Mar-2022, 22:00:00",1952.74,1961.76,1951.77,1957.07,0.2217
140,"25-Mar-2022, 23:00:00",1957.07,1959.45,1953.71,1955.87,-0.0613
141,"26-Mar-2022, 00:00:00",1955.95,1956.99,1950.65,1953.26,-0.1375
142,"26-Mar-2022, 01:00:00",1953.34,1955.28,1952.07,1953.11,-0.0118
143,"26-Mar-2022, 02:00:00",1953.11,1956.47,1950.88,1954.23,0.0573
144,"26-Mar-2022, 03:00:00",1954.16,1958.33,1952.89,1957.66,0.1791
145,"26-Mar-2022, 04:00:00",1957.51,1957.66,1957.51,1957.66,0.0077
146,"28-Mar-2022, 05:00:00",1958.71,1960.42,1954.01,1955.35,-0.1715
147,"28-Mar-2022, 06:00:00",1955.35,1957.89,1954.08,1956.92,0.0803
148,"28-Mar-2022, 07:00:00",1956.99,1958.33,1953.78,1957.51,0.0266
149,"28-Mar-2022, 08:00:00",1957.29,1957.59,1945.58,1945.88,-0.5829
150,"28-Mar-2022, 09:00:00",1945.81,1949.53,1944.61,1948.04,0.1146
151,"28-Mar-2022, 10:00:00",1948.04,1948.19,1941.41,1944.46,-0.1838
152,"28-Mar-2022, 11:00:00",1944.54,1944.91,1940.81,1942.97,-0.0807
153,"28-Mar-2022, 12:00:00",1943.05,1943.2,1932.53,1934.84,-0.4225
154,"28-Mar-2022, 13:00:00",1934.77,1938.27,1932.68,1933.2,-0.0811
155,"28-Mar-2022, 14:00:00",1933.5,1936.63,1931.11,1933.05,-0.0233
156,"28-Mar-2022, 15:00:00",1933.05,1934.25,1926.12,1927.01,-0.3125
157,"28-Mar-2022, 16:00:00",1927.31,1932.83,1924.33,1932.01,0.2439
158,"28-Mar-2022, 17:00:00",1932.23,1933.43,1926.12,1927.68,-0.2355
159,"28-Mar-2022, 18:00:00",1927.68,1933.43,1926.42,1930.0,0.1204
160,"28-Mar-2022, 19:00:00",1930.15,1945.66,1929.1,1938.12,0.4129
161,"28-Mar-2022, 20:00:00",1938.35,1939.99,1929.92,1936.04,-0.1192
162,"28-Mar-2022, 21:00:00",1936.41,1942.6,1933.13,1934.4,-0.1038
163,"28-Mar-2022, 22:00:00",1934.55,1939.47,1933.58,1936.63,0.1075
164,"28-Mar-2022, 23:00:00",1936.56,1939.32,1935.07,1938.12,0.0806
165,"29-Mar-2022, 00:00:00",1938.27,1940.06,1932.61,1933.65,-0.2384
166,"29-Mar-2022, 01:00:00",1933.58,1934.47,1925.67,1927.54,-0.3124
167,"29-Mar-2022, 02:00:00",1927.46,1927.83,1916.28,1919.11,-0.4332
168,"29-Mar-2022, 03:00:00",1919.11,1923.81,1918.14,1922.54,0.1787
169,"29-Mar-2022, 04:00:00",1922.54,1922.61,1921.72,1922.46,-0.0042
170,"29-Mar-2022, 05:00:00",1922.17,1923.58,1921.12,1922.69,0.0271
171,"29-Mar-2022, 06:00:00",1922.32,1925.07,1921.27,1923.73,0.0733
172,"29-Mar-2022, 07:00:00",1924.03,1924.93,1921.12,1922.32,-0.0889
173,"29-Mar-2022, 08:00:00",1922.32,1929.25,1921.12,1926.19,0.2013
174,"29-Mar-2022, 09:00:00",1926.34,1928.36,1924.48,1927.83,0.0773
175,"29-Mar-2022, 10:00:00",1927.76,1928.13,1924.18,1925.15,-0.1354
176,"29-Mar-2022, 11:00:00",1925.22,1925.22,1920.38,1922.32,-0.1506
177,"29-Mar-2022, 12:00:00",1922.32,1924.33,1920.6,1922.69,0.0192
178,"29-Mar-2022, 13:00:00",1922.69,1925.07,1920.97,1924.63,0.1009
179,"29-Mar-2022, 14:00:00",1924.63,1924.63,1917.99,1919.11,-0.2868
180,"29-Mar-2022, 15:00:00",1919.18,1920.82,1909.94,1913.67,-0.2871
181,"29-Mar-2022, 16:00:00",1913.74,1915.08,1908.89,1912.77,-0.0507
182,"29-Mar-2022, 17:00:00",1912.92,1916.28,1911.2,1912.03,-0.0465
183,"29-Mar-2022, 18:00:00",1912.03,1915.01,1900.76,1907.85,-0.2186
184,"29-Mar-2022, 19:00:00",1907.7,1909.71,1889.43,1897.19,-0.5509
185,"29-Mar-2022, 20:00:00",1896.96,1909.04,1892.56,1907.33,0.5467
186,"29-Mar-2022, 21:00:00",1907.33,1914.71,1904.94,1908.59,0.0661
187,"29-Mar-2022, 22:00:00",1908.52,1915.38,1907.92,1915.31,0.3558
188,"29-Mar-2022, 23:00:00",1915.23,1917.84,1912.03,1915.08,-0.0078
189,"30-Mar-2022, 00:00:00",1915.23,1917.84,1912.03,1916.28,0.0548
190,"30-Mar-2022, 01:00:00",1916.2,1918.36,1915.08,1916.95,0.0391
191,"30-Mar-2022, 02:00:00",1917.02,1921.42,1916.28,1919.41,0.1247
192,"30-Mar-2022, 03:00:00",1919.33,1919.85,1917.69,1918.96,-0.0193
193,"30-Mar-2022, 04:00:00",1919.33,1919.33,1918.44,1918.44,-0.0464
194,"30-Mar-2022, 05:00:00",1918.66,1921.57,1918.14,1919.71,0.0547
195,"30-Mar-2022, 06:00:00",1919.63,1920.08,1915.31,1916.28,-0.1745
196,"30-Mar-2022, 07:00:00",1916.2,1919.93,1915.01,1919.26,0.1597
197,"30-Mar-2022, 08:00:00",1918.96,1923.06,1917.99,1922.84,0.2022
198,"30-Mar-2022, 09:00:00",1922.84,1925.52,1921.12,1923.43,0.0307
199,"30-Mar-2022, 10:00:00",1923.43,1925.37,1921.2,1923.36,-0.0036
200,"30-Mar-2022, 11:00:00",1923.51,1927.31,1921.27,1925.82,0.1201
201,"30-Mar-2022, 12:00:00",1925.82,1926.64,1922.54,1924.18,-0.0852
202,"30-Mar-2022, 13:00:00",1924.11,1928.36,1922.54,1923.96,-0.0078
203,"30-Mar-2022, 14:00:00",1923.96,1926.27,1920.3,1920.82,-0.1632
204,"30-Mar-2022, 15:00:00",1920.82,1924.03,1918.89,1919.11,-0.089
205,"30-Mar-2022, 16:00:00",1919.18,1921.12,1916.42,1919.48,0.0156
206,"30-Mar-2022, 17:00:00",1919.33,1922.09,1918.59,1919.78,0.0234
207,"30-Mar-2022, 18:00:00",1919.93,1925.52,1919.18,1923.81,0.2021
208,"30-Mar-2022, 19:00:00",1923.73,1932.68,1921.79,1927.16,0.1783
209,"30-Mar-2022, 20:00:00",1927.01,1934.62,1921.72,1931.79,0.2481
210,"30-Mar-2022, 21:00:00",1931.71,1938.42,1929.4,1937.16,0.2821
211,"30-Mar-2022, 22:00:00",1937.3,1938.5,1933.13,1936.93,-0.0191
212,"30-Mar-2022, 23:00:00",1936.93,1937.23,1930.82,1932.08,-0.2504
213,"31-Mar-2022, 00:00:00",1931.94,1935.29,1929.7,1931.56,-0.0197
214,"31-Mar-2022, 01:00:00",1931.56,1934.25,1929.7,1932.53,0.0502
215,"31-Mar-2022, 02:00:00",1932.61,1935.89,1930.97,1934.25,0.0849
216,"31-Mar-2022, 03:00:00",1934.1,1935.96,1931.41,1932.38,-0.0889
217,"31-Mar-2022, 04:00:00",1932.61,1932.61,1932.46,1932.46,-0.0078
218,"31-Mar-2022, 05:00:00",1931.86,1933.87,1931.79,1932.68,0.0424
219,"31-Mar-2022, 06:00:00",1932.46,1934.02,1930.89,1933.8,0.0693
220,"31-Mar-2022, 07:00:00",1934.02,1934.17,1927.68,1931.49,-0.1308
221,"31-Mar-2022, 08:00:00",1931.56,1932.16,1925.6,1926.64,-0.2547
222,"31-Mar-2022, 09:00:00",1926.94,1927.83,1924.7,1924.93,-0.1043
223,"31-Mar-2022, 10:00:00",1925.0,1927.24,1923.29,1924.7,-0.0156
224,"31-Mar-2022, 11:00:00",1925.0,1925.67,1919.48,1920.9,-0.213
225,"31-Mar-2022, 12:00:00",1921.05,1923.73,1918.51,1923.66,0.1359
226,"31-Mar-2022, 13:00:00",1923.51,1927.91,1922.32,1926.42,0.1513
227,"31-Mar-2022, 14:00:00",1926.19,1933.87,1924.78,1931.26,0.2632
228,"31-Mar-2022, 15:00:00",1931.11,1932.76,1923.21,1925.0,-0.3164
229,"31-Mar-2022, 16:00:00",1925.0,1926.57,1921.72,1925.9,0.0468
230,"31-Mar-2022, 17:00:00",1925.67,1930.37,1923.88,1930.15,0.2326
231,"31-Mar-2022, 18:00:00",1930.15,1932.01,1927.61,1930.82,0.0347
232,"31-Mar-2022, 19:00:00",1930.74,1935.81,1927.61,1934.02,0.1699
233,"31-Mar-2022, 20:00:00",1933.87,1942.38,1931.41,1937.38,0.1815
234,"31-Mar-2022, 21:00:00",1937.45,1942.67,1936.93,1940.06,0.1347
235,"31-Mar-2022, 22:00:00",1939.91,1945.06,1939.32,1944.16,0.2191
236,"31-Mar-2022, 23:00:00",1944.24,1944.69,1938.72,1944.09,-0.0077
237,"01-Apr-2022, 00:00:00",1944.24,1949.76,1943.42,1945.06,0.0422
238,"01-Apr-2022, 01:00:00",1945.06,1945.43,1940.36,1941.48,-0.1841
239,"01-Apr-2022, 02:00:00",1941.41,1942.6,1934.4,1936.41,-0.2575
240,"01-Apr-2022, 03:00:00",1936.48,1937.98,1935.81,1936.78,0.0155
241,"01-Apr-2022, 04:00:00",1935.89,1936.93,1935.89,1936.93,0.0537
242,"01-Apr-2022, 05:00:00",1936.11,1937.83,1934.55,1935.51,-0.031
243,"01-Apr-2022, 06:00:00",1935.29,1937.01,1934.47,1936.71,0.0734
244,"01-Apr-2022, 07:00:00",1936.63,1936.86,1932.23,1934.25,-0.1229
245,"01-Apr-2022, 08:00:00",1934.02,1938.57,1932.98,1937.98,0.2048
246,"01-Apr-2022, 09:00:00",1937.83,1938.05,1932.68,1933.87,-0.2044
247,"01-Apr-2022, 10:00:00",1933.87,1938.65,1932.9,1938.05,0.2161
248,"01-Apr-2022, 11:00:00",1938.12,1939.47,1935.96,1937.38,-0.0382
249,"01-Apr-2022, 12:00:00",1937.53,1938.65,1935.22,1936.86,-0.0346
250,"01-Apr-2022, 13:00:00",1936.93,1939.17,1930.59,1932.23,-0.2427
251,"01-Apr-2022, 14:00:00",1932.31,1933.13,1928.51,1930.52,-0.0926
252,"01-Apr-2022, 15:00:00",1930.52,1932.83,1928.8,1932.16,0.085
253,"01-Apr-2022, 16:00:00",1932.08,1936.56,1931.11,1934.1,0.1046
254,"01-Apr-2022, 17:00:00",1934.17,1934.62,1927.01,1927.31,-0.3547
255,"01-Apr-2022, 18:00:00",1927.39,1929.85,1923.51,1928.43,0.054
256,"01-Apr-2022, 19:00:00",1928.58,1934.02,1925.3,1927.31,-0.0659
257,"01-Apr-2022, 20:00:00",1927.24,1933.65,1922.17,1931.41,0.2164
258,"01-Apr-2022, 21:00:00",1931.34,1932.68,1918.51,1925.75,-0.2894
259,"01-Apr-2022, 22:00:00",1925.9,1930.59,1922.02,1925.6,-0.0156
260,"01-Apr-2022, 23:00:00",1925.9,1927.01,1921.57,1922.54,-0.1745
261,"02-Apr-2022, 00:00:00",1922.99,1923.06,1917.24,1921.87,-0.0582
262,"02-Apr-2022, 01:00:00",1922.02,1926.12,1921.12,1925.3,0.1707
263,"02-Apr-2022, 02:00:00",1925.22,1925.67,1920.23,1922.32,-0.1506
264,"02-Apr-2022, 03:00:00",1922.46,1925.3,1921.72,1924.78,0.1207
265,"02-Apr-2022, 04:00:00",1924.25,1924.4,1924.18,1924.33,0.0042
266,"04-Apr-2022, 05:00:00",1923.81,1925.97,1920.6,1923.06,-0.039
267,"04-Apr-2022, 06:00:00",1923.06,1924.85,1921.42,1924.78,0.0894
268,"04-Apr-2022, 07:00:00",1924.7,1926.79,1922.99,1925.6,0.0468
269,"04-Apr-2022, 08:00:00",1925.45,1925.6,1921.72,1922.69,-0.1433
270,"04-Apr-2022, 09:00:00",1922.76,1923.21,1917.69,1919.11,-0.1898
271,"04-Apr-2022, 10:00:00",1918.81,1920.45,1917.32,1918.96,0.0078
272,"04-Apr-2022, 11:00:00",1918.74,1919.03,1915.16,1917.54,-0.0625
273,"04-Apr-2022, 12:00:00",1917.47,1921.27,1916.13,1920.15,0.1398
274,"04-Apr-2022, 13:00:00",1919.85,1928.88,1916.13,1927.98,0.4235
275,"04-Apr-2022, 14:00:00",1927.61,1931.04,1926.94,1929.85,0.1162
276,"04-Apr-2022, 15:00:00",1929.4,1933.05,1928.51,1931.11,0.0886
277,"04-Apr-2022, 16:00:00",1930.89,1931.64,1925.07,1926.12,-0.247
278,"04-Apr-2022, 17:00:00",1925.97,1929.1,1924.48,1928.88,0.1511
279,"04-Apr-2022, 18:00:00",1928.58,1931.11,1927.31,1929.18,0.0311
280,"04-Apr-2022, 19:00:00",1929.03,1935.96,1927.39,1931.56,0.1312
281,"04-Apr-2022, 20:00:00",1931.41,1936.93,1925.07,1925.3,-0.3163
282,"04-Apr-2022, 21:00:00",1925.15,1936.33,1924.11,1934.47,0.4841
283,"04-Apr-2022, 22:00:00",1934.69,1935.66,1929.33,1933.5,-0.0615
284,"04-Apr-2022, 23:00:00",1933.58,1934.02,1929.47,1931.56,-0.1045
285,"05-Apr-2022, 00:00:00",1931.34,1931.71,1927.98,1929.47,-0.0968
286,"05-Apr-2022, 01:00:00",1929.47,1933.35,1927.98,1932.01,0.1316
287,"05-Apr-2022, 02:00:00",1931.94,1933.05,1929.18,1932.31,0.0192
288,"05-Apr-2022, 03:00:00",1932.23,1933.28,1930.29,1932.68,0.0233
289,"05-Apr-2022, 04:00:00",1932.46,1932.83,1932.31,1932.83,0.0191
290,"05-Apr-2022, 05:00:00",1932.38,1933.87,1931.71,1933.2,0.0424
291,"05-Apr-2022, 06:00:00",1933.2,1933.5,1930.29,1931.41,-0.0926
292,"05-Apr-2022, 07:00:00",1931.49,1933.05,1930.52,1932.01,0.0269
293,"05-Apr-2022, 08:00:00",1932.01,1932.61,1928.58,1930.15,-0.0963
294,"05-Apr-2022, 09:00:00",1930.22,1930.59,1926.72,1928.21,-0.1041
295,"05-Apr-2022, 10:00:00",1928.21,1929.55,1926.27,1928.58,0.0192
296,"05-Apr-2022, 11:00:00",1928.58,1929.1,1925.3,1928.43,-0.0078
297,"05-Apr-2022, 12:00:00",1928.51,1930.82,1926.57,1930.59,0.1079
298,"05-Apr-2022, 13:00:00",1930.52,1933.58,1929.4,1932.61,0.1083
299,"05-Apr-2022, 14:00:00",1932.53,1933.2,1925.9,1927.54,-0.2582
300,"05-Apr-2022, 15:00:00",1927.54,1932.01,1924.78,1931.64,0.2127
301,"05-Apr-2022, 16:00:00",1931.76,1932.53,1927.09,1929.55,-0.1144
302,"05-Apr-2022, 17:00:00",1929.64,1930.83,1925.13,1928.87,-0.0399
303,"05-Apr-2022, 18:00:00",1928.96,1929.89,1926.07,1927.85,-0.0575
304,"05-Apr-2022, 19:00:00",1927.77,1935.51,1923.68,1935.25,0.388
305,"05-Apr-2022, 20:00:00",1935.08,1943.75,1932.1,1942.22,0.369
306,"05-Apr-2022, 21:00:00",1942.31,1944.69,1927.09,1930.74,-0.5957
307,"05-Apr-2022, 22:00:00",1930.83,1933.12,1918.84,1920.88,-0.5153
308,"05-Apr-2022, 23:00:00",1920.96,1925.64,1917.31,1923.6,0.1374
309,"06-Apr-2022, 00:00:00",1923.51,1925.81,1920.62,1922.15,-0.0707
310,"06-Apr-2022, 01:00:00",1922.07,1924.71,1919.69,1923.77,0.0884
311,"06-Apr-2022, 02:00:00",1923.94,1924.79,1919.26,1920.37,-0.1856
312,"06-Apr-2022, 03:00:00",1920.45,1924.02,1919.18,1923.6,0.164
313,"06-Apr-2022, 04:00:00",1923.43,1923.77,1922.75,1922.75,-0.0354
